0,0,0,0,1,0,0,0,1,0,20.945,0,100,0
0,0,0,0,1,0,0,0,1,0,20.945,0,1948,0
0,0,0,0,1,0,0,0,1,0,20.945,0,1120,1
0,0,0,0,1,0,0,0,1,0,20.945,0,330,0
0,0,0,0,1,0,0,0,1,0,20.945,0,90,1
0,0,0,0,1,0,0,0,1,0,20.945,0,4426,1
0,0,0,0,1,0,0,0,1,0,20.945,0,268,1
0,0,0,0,1,0,0,0,1,0,20.945,0,1120,1
0,0,0,0,1,0,0,0,0,1,16.355,0,222,1
0,0,0,0,1,0,0,0,1,0,20.945,0,416,1
0,0,0,0,1,0,0,0,0,1,16.439999999999998,0,322,1
0,0,0,0,1,0,0,0,0,1,16.439999999999998,0,1910,1
0,0,0,0,1,0,0,0,0,1,16.439999999999998,0,2417,0
0,0,0,0,1,0,0,0,1,0,20.945,0,276,1
0,0,0,0,1,0,0,0,0,1,16.439999999999998,0,150,1
0,0,0,0,1,0,0,0,1,0,20.945,0,870,0
0,0,0,0,1,0,0,0,0,1,16.439999999999998,0,628,1
0,0,0,0,1,0,0,0,1,0,20.945,0,388,1
0,0,0,0,1,0,0,0,1,0,20.945,0,34,1
0,0,0,0,1,0,0,0,1,0,20.945,0,1066,1
0,0,0,0,1,0,0,0,1,0,20.945,0,2459,0
0,0,0,0,1,0,0,0,1,0,20.945,0,839,0
0,0,0,0,1,0,0,0,1,0,20.945,0,3229,1
0,0,0,0,1,0,0,0,1,0,20.945,0,281,1
0,0,0,0,1,0,0,0,1,0,20.945,0,13,1
0,0,0,0,1,0,0,0,1,0,20.945,0,450,0
0,0,0,0,1,0,0,0,0,1,11.9,0,82,0
0,0,0,0,1,0,0,0,1,0,20.945,0,715,1
0,0,0,0,1,0,0,0,1,0,20.945,0,419,1
0,0,0,0,1,0,0,0,1,0,20.945,0,827,0
0,0,0,0,1,0,0,0,0,1,16.439999999999998,0,190,0
0,0,0,0,1,0,0,0,1,0,20.945,0,485,0
0,0,0,0,1,0,0,0,0,1,16.439999999999998,0,628,1
0,0,0,0,1,0,0,0,1,0,20.945,0,1191,1
0,0,0,0,1,0,0,0,1,0,20.945,0,342,1
0,0,0,0,1,0,0,0,0,1,23.314999999999998,0,1661,1
0,0,0,0,1,0,0,0,0,1,16.439999999999998,0,1236,0
0,0,0,0,1,0,0,0,0,1,11.9,0,1402,1
0,0,0,0,1,0,0,0,1,0,20.945,0,1149,1
0,0,0,0,1,0,0,0,0,1,16.439999999999998,0,2417,0
0,0,0,0,1,0,0,0,1,0,20.945,0,19357,1
0,0,0,0,1,0,0,0,1,0,20.945,0,16586,1
0,0,0,0,1,0,0,0,1,0,20.945,0,62,1
