DayOfWeek,Location,Temperature,#retweets,#followers,label
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,52914,Boy who had legs #amputated meets quadruple-amputee #dog https://t.co/JGRGRKfmwa @newnewspage
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1120,Youre amazing you dont need that trash. Hiss loss ✨💘 https://t.co/qbLjupYB7C
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,728,"#firedancer #happeninharry @ Los Angeles, California https://t.co/RwaxqBUx5b"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,14698,That’s because Franken was setup by Tweeden https://t.co/uSsxTp9WRW
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,214,the next song i'm gonna drop is the best song i've ever made
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,330,sometimes my doggy cuddles herself like a baby between my head and my boobs and I swear to god all I wanna do is start popping babies 😭
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,67434,"LOOK #HowToGetAwayWithMurder #TV #Pilot #Script #ViolaDavis, #MattMcGorry,#JackFallahee,#KatieFindlay #BillyBrown… https://t.co/MOJLLwEYs6"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1295,"Like hey gadot isnt the best person in the world but dont be so fucking rude, especially when you've got a woman(kinda) sitting next to you"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,521,Just posted a video @ The Proud Bird Food Bazaar &amp; Events Center https://t.co/n31TFiUIZh
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,90,nasty ass 😂😂😂😂 https://t.co/e8PbAw9Zyp
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,70,"Buzzed, smokey af at our apartment, worth it https://t.co/q3lPd2L635"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,865,"At the post-screening conversation following Robert Altman's NASHVILLE at #AFIFest2017, Lily and… https://t.co/C1tapYAj7J"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,28074,"""He's had a profound impact on our culture."" -@jes_chastain on Aaron Sorkin #AFIFEST https://t.co/MtUu7SWraM"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,4426,"Coast2Coast Live performance 10/16 👑 KING LB ~ THE UGLY TRUTH 👑 ""Shine Your Light"" 💪🎙✔️💯 #love… https://t.co/yMYqlWRGiE"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,268,@sheloveslove_ The Grass is greener daw kasi.. as in grrreeeennneerr😂
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,310,Gracie told me I look skinnier and that honestly made me happy
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1120,Youre amazing you dont need that trash. His loss ✨💘 https://t.co/qbLjupYB7C
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,638,the world may never know https://t.co/rm8JZAixA9
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,145,"Oh sure, go ahead and create robots to perform tasks too dangerous for humans. Nothing bad will come of this... https://t.co/ZoQLeJdaM0"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,776,"#HipHop #ONSALE  #GIFT  Buy some #TShirts from Me. #Threadless Shirts, Sweatshirts, Hoodies and much more. Mens, Wo… https://t.co/iu27xxn0DB"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,282,Steppenwolf is the worst Superhero movie villain ever.  I'm serious. He's as bad as Schwarzenegger in Batman &amp; Robin.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,150,Reverse #HappyHour
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,599,DONT tell me you two are mf friends 😤 https://t.co/F7j2LheLTl
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,652,Always good to hang out w/ fam. From our youngin' days in Philly to global perspectives. Much… https://t.co/5aK1w2NeKm
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.355,0,222,can't wait to listen to this!!!!!!! i'm freaking tf out!!!!! 😍❤️ https://t.co/Ry6nYSpfY7
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,416,“Is @PetitBiscuit like disco biscuits but smaller?” Uhm....what?😂
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,14698,If this doesn’t speak to all the #MAGA folk I don’t know what will. https://t.co/9h0qFwnN0u
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,322,This is beautiful. I love the Star Wars/gamer community and their endless efforts for justice 😂 https://t.co/AQYxlT0NBF
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,754,i wanna hold u tight
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,208,Bachata Nights in the San Fernando Valley! Social Dancing until 1am with Dj ReyCua #salserosla… https://t.co/aDkjpYlgCW
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,902,@TheBowersox As long as you see the error in your ways. https://t.co/lIGDeqU8SB
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,694,Take her to a gay bar switchdelta #takeyoutoagaybar #dtla #gaydtla #bdsm #coworkersbelike #gurl… https://t.co/gyLprZCEnV
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,381,Oh lordddd https://t.co/wkm72iBae0
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,22928,Poach at the risk of your family Karma. https://t.co/EVZciOJ768
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,278,Don’t settle for less just because it’s available.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1295,the amazoness were beautiful and strong and i was In Love
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,2417,@jasonhartelius Jason! Have you been living under a rock?
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,367,I re-downloaded Trivia Crack and it was a great decision
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,52906,".@gen_jackkeane: ""American leadership is back in the world."" https://t.co/mtDDbEUSPm @newnewspage"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,694,HAPPY BIRTHDAY SQYLAH. I LOVE AND MISS YOU MY SWEET. IM EXCITED TO SEE YOU SOON HAVE A GREAT DAY. https://t.co/MvaxOA7KMq
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,310,When you walk in the club looking fly as fuck https://t.co/QCKq5wdOz5
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1082,Well... don we now our gay apparel. Falalalala! https://t.co/57rx7BzIX7
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,884,I’m just happy it’s almost 12 and that direct deposit is about to hit https://t.co/0MTqrkEUtv
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,530,@shushannxo LMFAOOOO 🤷🏻‍♂️
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,922,"@TheUknownRamble @STEPHMHAMILL @TheSaintsWatch @JerryBrownGov @Scott_Wiener This isn’t black and white, it’s what s… https://t.co/K8Lm9BnR4D"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,9376,it’s @ItsMyRayeRaye collab with @bhcosmetics ♥️ https://t.co/0jrhBTEALx
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,682,I want Afters!
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,243,I need some ice cream
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],23.314999999999998,0,87,Bianca Avila-Small with The SUMMER PERRY Group breaking more records. SOLD in Costa Mesa. @… https://t.co/1i2uIJgN7n
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,74,@onbeing @ostadjaan #Gratitude @onbeing for this beautiful take on what is and is not #good #enough. Thank you… https://t.co/G1iNNKSH9I
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,3298,how can one human be so perf! https://t.co/dY4QNPHnJ6
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,10156,@K00LJ0HN check your email bruh!
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,3868,"@ChipAhlswede @NAHREPLA @thelinehotel You should know this hotel owes me $4,800 in taxes and is due in court for Wa… https://t.co/Lq4by1ujEm"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1191,"My mom said “them porn channels be having the dumbest titles, my lesbian grandma’s sitter fucks the cat, what the f… https://t.co/J7q2aG5G9O"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1146,nigga told me shut up like he somebody father. Lol li nigga https://t.co/VoHR9ppOow
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,1910,"@fearfuldog 😍🐶♥️Hi Lemmy!! Thank you for following me, I'm so happy to tweet you! 🐾😙"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,3868,"@ModlarHQ @thelinehotel @SydellGroup You should know this hotel owes me $4,800 in taxes and is due in court for Wag… https://t.co/f0pGVxguwJ"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,761,Go show my man @ilyBlizzzy some love and go watch him play #CODWWII! We’re gonna multi-stream later tonight!… https://t.co/3nwerfFmtz
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1146,on g o d https://t.co/9p26jGEAcS
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,233,@shawn_that_sob It’s the only thing that brings me joy these days :/
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,3868,"@EmmaTolkin @eatatpot @thelinehotel @RidingShotgunLA @rude_jude You should know this hotel owes me $4,800 in taxes… https://t.co/xOoN55lcRm"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,488,It was my first time performing @thelaughfactory and it was even better than I imagined it would… https://t.co/ZWyXerh7ta
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,343,we all deal with these problems https://t.co/AeIA6TgUVr
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,258,I’m watching The Neverending Story and it’s trippy af
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,7968,11pm always hardest for me cuz that’s when i wanna go outside.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1539,Heartbreak https://t.co/TkN9AsEQ3p
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,278,Don’t settle for less just because it available.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,357,@bootytoofuller @lilxanfuhyobih Seriously you named yourself after a pharmaceutical company’s product that destroys kids lives
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,43417,Sorry boyz! She said YESSSS!!! @Jackiefabulous 💍👰🏼👰🏾 https://t.co/uHebWJbGeT
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,22926,Hey dad. Look at the size of my tusk. Are you proud. https://t.co/XSMwOsDK2f
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1169,so thankful for every single second of every day
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1295,sorry i always end up rambling after a movie lmao anyway if u like dc then justice league is good
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,31287,"What if you’re whole life, you got that feeling that you’re “up next”?"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,925,Get out the feeling https://t.co/bAGnrJcVaE
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,49673,Funny every other race is the ignorant/ or minority but we always see videos of white people antagonizing people &amp;… https://t.co/EQS0aiXO8B
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,797,@marc_raimondi I just bought a boomerang.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,110,An important thread. https://t.co/gGj10GlRTE
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,628,When you took a nap at 5pm and woke up at 8pm and now you can’t go to sleep 💤 yeah my life
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,2459,with great power come great responsibility. https://t.co/aSKpudaoWv
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,9,"@VapingPostman hello,this is our new launched e juice bottle many people who make small amounts of e-liquid at home… https://t.co/Kdv5F5XceX"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,2417,@jstorm482 Woahhhh it appears @USCAnnenberg has really upped their equipment since I left 😭 #BitterAlum
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,3229,If you a lame that’s a shame you ain’t hang with us
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,521,This people knows have fun! @ The Proud Bird Food Bazaar &amp; Events Center https://t.co/8TCM0feb4A
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,101,"i believe,personally, that michael jackson is still At Large"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1191,IM CRYINGGGGGGGG
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1683,"“...sure I’m self sufficient, blah blah, Independent...” https://t.co/Pr5aw62zpr"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,204,Having no money is the worst
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,54,@_wayward_son I have a feeling you’re out there at a bar being a dirtbag making us proud
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,621,Hockey sucks because it ends so late that all my local taco spots are closed by the time I️ get home. Also because… https://t.co/JtwcUiE7ac
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,362,Just posted a photo @ Fonda Theatre https://t.co/r9AjQeYfWm
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,3229,I do it real big never do it tiny
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,276,hoping for a good weekend 🤞
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,25121,"Hulu throws a pretty decent party. Good to know. #MarvelRunaways @ Holmby Hills, Los Angeles https://t.co/Efb8OGafsV"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1295,i didnt have any problems with my 3d glasses thankfully so it was a good time
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,63,Mood https://t.co/9imdSbQhif
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],11.9,0,159,"@chasingsirens Anytime you drive code 3 (lights n sirens) its a big risk,  so many things that can go wrong, unfort… https://t.co/7CbpB6yZ6U"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,150,😂😂 this thread is amazing https://t.co/N1wACwdrAf
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,870,tonight is the first night in 11 nights that i’m going to bed without my boyfriend 😭💔
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,28011,@CNET really? cuz theyll let beaners in? like they let beaner uber drivers! idfkts
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,3620,this just reminded me that i didnt watch it gudkdjdkdk https://t.co/G063H6LXt8
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,837,Leaving everything in God’s hands...
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,157,Using my moviepass this weekend 🍿🤘🏽
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,15,TEST_GEO_Hierarchy: 4e2b59dd-8f66-4a35-a01b-bc0ed5471f8d
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,275,@EricWilzon weird yesterday i listened to a podcast that made me kinda understand it IDK because ive been seeing it… https://t.co/KqcEdz1LTO
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,628,I’m just watching my hunny sleep so peacefully 💕
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,295,bitches love being dumb
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,10797,Of course. https://t.co/6fpKjElCic
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,304,Let me photograph you in this light
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,388,"No filter, just for you. Shadows👥 and all ...🤔. Your welcome @IsaacTaylor2 😂. #nofiltersuser… https://t.co/gK45m8wQcL"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1733,@Nadeshot Instant torque. Almost looks fake.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,638,I wonder how many almost accident babies have almost been made while simp motherfucker plays
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,495,DEADASS https://t.co/c2IObHirD0
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,57998,Why is God hidden? Where is God hidden? How do we find Godliness? The Sfas Emes explains https://t.co/tMVdo9CPtB
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,3620,andi mack is the only new disney show i trust
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1061,i’m not crying. you’re crying!! xx https://t.co/pl6mnOpldv
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,34,I love her voice soooo much 😍 https://t.co/1eRrtkOCxw
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,10870,@Mar711Maria @LindaWildes @POTUS Ask anyone who traveled since the election. Or let me school you: @POTUS is the mo… https://t.co/Re2cbET1q4
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1030,"#insults just lose their fire @ Los Angeles, California https://t.co/k7HThaDEXm"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,265,making a new song when i’m back cant stand not having new out rn
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1066,Bruh @Vitalyzdtv was really runnin on the freeway in his underwear. 😂😂😂 https://t.co/13Fpnn1F1K
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,2459,i don’t like flowers 😕 https://t.co/cw8c8WE8xk
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,7721,@RebeccaZamolo Are going to Muser Meetup in Downtown Disney this Saturday 1-5pm? @musicallyapp
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,278,Don’t settle for less just because it’s available.
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1964,Thirsty thursdays In the city
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  0.  1.],16.439999999999998,0,229,@the_g_life_89 did Usman steal my idea?? Colby Magaña.. or was i late to the party hahahhaha all good tho
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,839,Neck tattoo??🤔
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,895,i am probably never going to watch BABY DRIVER or STRANGER THINGS. 🤷🏻‍♀️
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,3229,"Bring back the gangsta Miley, homegirl was lit😂"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,67435,"LOOK #TheFlash #TV #Pilot #Script #GrantGustin, #TomCavanagh, #CarlosValdes, #JesseLMartin, #CandicePatton - on… https://t.co/hb5nXfYEZI"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,16187,@Leachymonster @PureRubyDragon Orijen is amazing but not for all dogs. It actually gave my guys really bad gas so I… https://t.co/IXUkdeixo9
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,278,@ShelbiByrnes How long are you in LA for??
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,2125,"I snapped a video of the Bruins coming onto the ice for the 3rd period, and it was on the official NHL snap story for the game. Wut."
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,281,@chech_xo LMAO I forgot I did that too 😂
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,210,What a legend. @j Step ahead of everyone as always. https://t.co/zG817QQOyX
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1694,I love you https://t.co/aUwq42AgLB
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,384,"Happy birthday mom! You are my biggest blessing, support, and motivation to reach to the top.… https://t.co/ZK32d8ONVo"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,351,I hate a bitch with a big ass mouth. Stop telling other peoples business. If I tell you something personal in confi… https://t.co/3cqdbpiplD
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,16187,@Leachymonster @PureRubyDragon A total raw diet soon!
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,779,Companies better step up! https://t.co/EAz2BDLnss
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,343,@BenAffleck Just saw the film. PLEASE PLEASE PLEASE stay with us and shut the rumors down. #batfleck #staywithus… https://t.co/4JHF4kf8FM
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,56,Nothing I love to see more than Kyrie flourishing
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,18555,Yes I totally just wrote “girls’d” a contraction I just made up for “girls would” #Genius
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,276,"@BusquetsLegacy Not necessarily true. Jordi Alba, Pique, deulofeu, Denis (sort of) all players sold and bought back… https://t.co/j8odFDe6IK"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,1295,"id be catching a showtime for thor but i agreed to meet up with a friend right away so, tomorrow i will see my mans"
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,279,Make @StJohnsBBall great again
[ 0.  0.  0.  0.  1.  0.  0.],[ 0.  1.  0.],20.945,0,90,lol. I totally thought it was Friday for a second and then I remembered its only Thursday https://t.co/Aegnq533di
