DayOfWeek,Location,Temperature,#retweets,#followers,label
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,521,"pardon me, but you've hurt my feelings"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,272,a big one for my girl @giaawoman for being the legend that she is https://t.co/iD9luQeJC2
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,1389,@YankeeGunner The only thing that will harm us is if injuries persist. Rather than talk about replacement buys in J… https://t.co/KEntRmfs80
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,288,"""we are definitely going to need this clam in our future"" -@ShelbyBonilla"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,349,@cozycaro ima ask him to say it
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,225,Make a difference every day in #Oakland! Special Education Moderate/Severe (Elementary/Middle/High School): Teacher… https://t.co/p32qyxEGE7
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,19048,"@BrundageBot @Miles_Brundage In the paper, “Fully-connected networks” don’t refer to the neural network architecture but the population."
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,3042,#Poptopia in the bay tonight @withmadden! @taylorswift13 @teddysphotos @thechainsmokers @NiallOfficial @DUALIPA… https://t.co/MDVtkWgG9U
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,4255,@pagemacdonald @MJasLee @GOP Regular republicans and a millennial. It's insightful. I feel awful for the coming gen… https://t.co/0h4iHMoFhk
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,370,@MikeyTBH Really? https://t.co/hCBpD2YEvy
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,2067,there was a problem w bag check
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,173,I LOVE YOU https://t.co/RdhOL6f92F
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,449,"#Wettttttttttt #Wettttttttttt @ West Oakland, Oakland, California https://t.co/zizObKViYE"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],17.95,0,647,"I'm at Century 20 Daly City - @cinemark for Justice League in Daly City, CA https://t.co/lsZfmcqMee"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],9.02,0,2383,Better to be Kind Than to Be Right :). In fact to be Kinds is Always Right #Wonder https://t.co/XJzBZOselx
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,1397,@AlanStewartCarl @GMaibohm @UnitersCentrist @Sarah281314 @RockefellerRep1 @becauselogic17 @ferguson_twf @TactSkep… https://t.co/ixK6i308L4
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,15579,@sparty02 @abritinthebay @rabcyr @Apple I have literally never left the house without my wallet in 15 years. I don'… https://t.co/Asfnvfxhtq
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],17.95,0,361,#np #thatswhatilike @brunomars #whattodaysoundslike @ The House Of V https://t.co/9QCu3SidrV
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],9.96,0,187,The xmas decor at the White House kind of make me hungry for Turkish Delight while hunting fauns.
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,71,Lmao yeah you can’t do that haha https://t.co/unBb7WqrX0
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,572,Lebron has 11 straight 4th quarter points and is the greatest player ever
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,748,We’re about to see @taylorswift13 @edsheeran &amp; @TheChainsmokers #POPTOPIA #taylorswift #edsheeran #TheChainsmokers… https://t.co/MFAoa6bQ7k
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],12.600000000000001,0,373,Told her if she get with me I live life different
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,1308,"I'm not sure I can beam you up, Scotty. @ SFMOMA San Francisco Museum of Modern Art https://t.co/XIE8SQE0o1"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,196,Tyler absolutely crushed this. It's essential. I revisit it monthly. #FuckDepression  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/W4TY8t1f39
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,577,I don’t care if we’re on the run. Baby long as Im next to you 💞
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,580,"my little sister just told me that she schedules her cries every friday, five minute sessions, but sometimes she’s off schedule😂😭"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,33,I fucking killed my make up for this party and right as I was walking out the door I realized my phone was at 50% s… https://t.co/AcLg6ZrALU
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,120,"#caturday #catsofoakland #catsofinstagram #savannahcat @ Santa Fe, Oakland, California https://t.co/KInHuQhvk5"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,272,a four lokos with @coladarling company is forever a mood https://t.co/a3SpngpyVS
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,626,Me: “one sec Lance is calling” Dad: “tell him I said what’s up” Lance: “wassup” Dad: “sup”  #riveting
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,161,Exclusive henn🤤 https://t.co/XmqZzCU2Gn
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],12.600000000000001,0,286,This link is to a rehearsal for this concert. A master class for big band directors! https://t.co/zAJPCWwy2V https://t.co/q5FLgNSrFi
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,196,Tyler absolutely crushed this. It's essential. I revisit it monthly. #FuckDepression @tylerthecreator  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥  https://t.co/W4TY8t1f39
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,229,I’m still gonna get credit lmao whatever it takes to save my gpa 🤷🏽‍♀️ https://t.co/liufX5HOL0
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],12.600000000000001,0,950,let jacob sartorius live ppl holy shit
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],15.31,0,156,"I never thought I’d say this, and I’m no prude, but Pyra’s breasts seem REALLY inconsistent with the tone of the ga… https://t.co/lKdgy9tPud"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],12.600000000000001,0,235,If the next bus I get on could catch fire like the yesterday that'd be great cause I'm mothafuckin done
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,141,Join me at my table tomorrow night at fort mason for the winter moon event. I will bring carved… https://t.co/4SNym2ekm2
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,596,If you see this you’re a nigger
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,51,My beautiful poster didn’t make it inside the venue 😭 But I hope you love it @taylorswift13 @taylornation13 @997now… https://t.co/xeRFH1VUnB
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,26646,"“The US hit rock bottom in terms of the safety net it offers struggling families, and is one of the worst offenders… https://t.co/gpLOdftMDV"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,2901,#poptopia is finally here 💜💜 @997now @taylorswift13 @taylornation13 https://t.co/h7mFDaah0E
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,1105,Bron in the clutch tho
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,1464,"Two-story gingerbread house, city hike, candy cane hunt, hipster Christmas music dance party,… https://t.co/4QzB1kCUSu"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,267,i want that diztort shirt
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],9.96,0,230,Starlight Ball Daddy/Daughter Dance. My beautiful dates!  #fatherdaughterdance @ Silliman… https://t.co/bRRdwwBJWu
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,33,One time at the gas station some guy asked my mom if she wanted to buy weed and my mom straight up went “Not from y… https://t.co/68SQxCgnuy
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],17.95,0,728,🤦🏾‍♂️I want to root for him so bad but man come on John 🤦🏾‍♂️   Just... Come on man. https://t.co/haUO6hgtWb
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,518,After 4 films @sfsilentfilm I'm breaking away for Coppola's BRAM STOKER'S DRACULA in 35mm thanks to @MiDNiTES4MANiAX. 🦇
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,1090,A night at the movies https://t.co/aN3sx7IegG
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,81,"You wake up, flawless Post up, flawless Ride round in it, flawless Flossin on that, flawless This diamond, flawless… https://t.co/INC17ae1z0"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,57,"Tattoo done by MoA owner, Scotty Weeks scottymoa . . . #marksofart #tattoo #sanjose #california… https://t.co/M3RrLAnqqg"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,19048,@BrundageBot @Miles_Brundage They try the task on roboschool’s humanoid (which imo is a really nice task) but repor… https://t.co/eAMPrPC7up
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,49970,Zoning out. #analogmusic #imgmi #bayarea @NI_News #bars #akaipro #mpcrenaissance #production… https://t.co/stNs0KS6fB
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,246,Car’s parked in the cuts
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,60,"Can’t wait to see Taylor Swift, Ed Sheehan, and The Chainsmokers!! 😍 #Poptopia #SanJoseCA"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,412,Names I have been called today by men on the street:   Gorgeous bitch  Beautiful blondie Pretty baby  Fake ass Brit… https://t.co/zgimOjsh03
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,390,Hawaii on top baby @ymedeiros 🤙🏾🤙🏾🤙🏾 https://t.co/zZ5oesFBBj
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,150,That shoooo cute 😭 https://t.co/4vwqxCqQC2
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,1108,sorry santa 🎄 @ Naughty Americans https://t.co/cBYuBkokdn
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],12.600000000000001,0,488,A company near you is #hiring! Read about our latest #job opening: Customer Service Representative - Entry Level… https://t.co/EGYD2v2pko
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,352,Why can I not turn my head right? #BJJProblems 😂
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,78,"I haven't attempted a gym in a while. When I do, I bug out thanks to... ""Who knows what? "". #PokémonGO #Gym… https://t.co/VJmiIdpVDE"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,1183,"Our Holiday Party host this evening posted a provocative comment on Facebook earlier today, but absent-mindedly (an… https://t.co/jwT4QIKb22"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,433,"Team, Thank you for making this Holiday Season a special one!💜🎅 https://t.co/uox2SXnPAV"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,990,Warner Bros. : Zack Snyder's director's and Tom Holkenborg's Score for Home Release. - Sign the Petit... https://t.co/bPvPy0bONI via @Change
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],12.600000000000001,0,442,So sad watching that gfs @GetKype here's to 2018 buddy :(
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],9.02,0,637,"Quotes from my 6 y/o: ""Man, I'm so inspired by this spaghetti that it makes me wanna step back a bit"""
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,16,TEST_LAT/LON: e8ad3b0c-da22-4823-a818-b75e92565896
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,450,By that time I'm already thinking how I should propose https://t.co/XBcbdURD76
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,110,"Homeless guy having an argument with his girl turns to me and asks ""why do bitches gotta be so stupid?"" and I told him ""I wish I knew."""
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],12.600000000000001,0,951,hit me back is STILL a bop btw https://t.co/hX3TmhWT5g
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],18.4,0,47,went a lil too ham last night and lost my license 🙃
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,564,@yeseniavega_ @STRAWBERRYradio @997now @997Dolphin the people have spoken
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,19048,"@BrundageBot @Miles_Brundage I also noticed the arxiv paper had NIPS 2017 conference in the footer, but I checked t… https://t.co/AsNLmmsJQl"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],12.600000000000001,0,951,@lilaaron911 this is the kind of cultural influence we need in todays society
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],18.4,0,47,went a lil too ham last night and lost my license somewhere in downtown 🙃
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,10280,Thanks to @omnivorebooks for having me today &amp; I have goosebumps knowing @chef_traci has a copy of @prospkbks LA Mexicano! 🇲🇽
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,699,Jaxon keeps saying bitch 😒
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,516,Good looking duo right there! @CodyRhodes @StephenAmell @heroesfanfest San Jose https://t.co/fNagbJSC5E
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,117,Day 5 of @reebok! When I go to work I go in style! Catch me if you can! Good luck 🍀 @lesmills… https://t.co/E1kgJzNx1U
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,304,Blocked kick heading into the half. Helluva effort to come off the edge there for Wisconsin. #BigTenChampionship
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,277,It’s hard for me to express how sad I felt this morning because of this. Like a bunch of high schoolers writing the… https://t.co/NhNI8w2w14
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,587,Just called that missed field goal. ALL the momentum!
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,652,"@josephvaden I lived in Ashland actually, I frequented Ashland coffee &amp; tea as a teenager. There was a Ukrops up th… https://t.co/GtFdJmoiVT"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,564,@997now @STRAWBERRYradio @STJOHNSOFIERCE so what's the order of the line up for tonight? 🤔🤔🤔 #POPTOPIA
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,405,@Go4Sarah98 @997now Hell yeah! Have fun!
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],,0,175,i didn’t get an email yet uhhhh @taylornation13
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,62,Leave me alone.
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,806,The only music festival I went to this year was because my mom is the godmother of the… https://t.co/ZeRBDZ6m7s
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,900,SOS someone take my wallet away from me 😩💸
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,60,"Can’t wait to see Taylor Swift, Ed Sheeran, The Chainsmokers, etc w/ @adriana_shae 😍 #POPTOPIA #SanJoseCA"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,110,Barrett missed 2 WIDE OPEN TD passes and that will come back to haunt us tonight. #B1GFCG #OSUvsUW
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,590,"I spoiled my bitch and now, she actin' like a brat 😅"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],17.95,0,1669,And yes I'm making plans to go out tonight. Figure it's the right call and then go to bed at a decent hour to reset… https://t.co/XWgBA2yyvc
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,272,“taylucifer is TRASH but you BEST BELIEVE I BUY ALL HER ALBUMS EACH YEAR AT TARGET”
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,19,Creme Brule kitty https://t.co/8b5QpL991E
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,563,The tea they are spilling over some dumb drama 😂
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,292,My son is actually my daughter 😩 I’m sick
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],12.600000000000001,0,442,Fav moment today was definitely watching @whatiskami tap dance with Ultron 😂
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,19048,@adropboxspace The ones that I have mentioned before in the past few months.
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,1883,@Michael5SOS happy anniversary. what did you guys get eachother ?
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,624,"@JimCarrey after watching Jim &amp; Andy, I just want to share with you that I have deep appreciation for your journey… https://t.co/tjTimMdbkc"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,110,"@Funkopedia As they parted ways he said ""Good, now I don't have to deal with your stupid ass, and I can go fuck wit… https://t.co/avnjGYIu6Y"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,862,“I’m feeling some type of way because you got more potatoes on your soup” - @ayy_97 this girl is killing me 😂💀
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,457,Gonna remind myself why I stopped getting traditional death at smoke eaters  it’s giving my butthole a very traditional death right now
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,1359,Bruh I have been slumped af all day
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,652,"@NoSlackDelta I see a lot of pre-transfer payment charts flying around. As usual, not a shred of intellectual honesty or integrity."
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,218,Well at least Trump University will have to pay 1.4% on endowment income #silverlining?
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],17.95,0,289,On to the next.
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,275,It’s me I’m a closeted Swifty https://t.co/K2MSMiLgv1
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,2553,Off to see Lady Bird. 🎥 Shop my look: https://t.co/M0xPLHOXXY. #whatimwearing @ San… https://t.co/TdxvbxT9GP
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,84,"@JimCarrey after watching Jim &amp; Andy, I just want to share with you that I have deep appreciation for your journey… https://t.co/AjJcqhfZp2"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],17.95,0,1196,The cats 🐱 stepped on our Roku remote &amp; somehow selected a German western called Gold on something called… https://t.co/EybQSygqwW
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,624,I’m so sore holy fuck
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,400,I’m working 3 jobs during finals but this is fine I’m fine I’m not gonna die🙂
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,524,America 😓😓😓 pues ya que they rrly didn’t have squad this year
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,1600,We can’t wait to see @taylorswift13 tonight! @997now #POPTOPIA https://t.co/nOsAJXqxf5
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,3227,Home Sweet Christmas limited edition stainless steel wine tumblers are part of tonight's release… https://t.co/n9ZRiT2l52
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],12.600000000000001,0,442,Long live online tho lol
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,35,#all #my #brothers in their #childrens #life #big #ups #weallwegot #tunein #warriors #stand #up… https://t.co/JfPgneFhDJ
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,213,I know my young nigga4️⃣ missss me❤️😏
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,1099,Ready for #POPTOPIA with the kids!!! https://t.co/nrzyXSalk9
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,1445,Exactly 2 years ago #SFPD murdered this young brotha in cold blood. None of the murderers will… https://t.co/yWIhL6XML8
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,652,@aedison Oh wow the Jacobins are good now.
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],13.15,0,3902,.@GoldenCitySF your Roos just upset #13 WashU. https://t.co/cwyUdpT91e
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,123,"@JohnMcCain How can you agree to a tax plan that benefits those that need it least? How? We, the American People, p… https://t.co/qXHMdl2Ikl"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,656,"Have some respect &amp; get Rosa Park's name out of your mouth, pedo https://t.co/WqkqIJ0n70"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,306,Drug dealers should be praised
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,307,@relevxnt ima stay right here then https://t.co/JY2OuJK6NP
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,726,Just bought 2 packs of PEZ refills cause RNS
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,56713,"Long story short: someone asked me earlier today if I had deleted a bunch of tweets. I hadn’t, but that got me thin… https://t.co/EzGz05807s"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,211,@kelllaye here’s his address https://t.co/pV3UCn3N9d
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,241,“Boom-stick”
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,3363,"I'm at @PenroseOakland in Oakland, CA https://t.co/dPdfATon7A"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,191740,@msingleton Great point. Wild.
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,1392,i just wanna love someone just as much as sabrina loves her cat
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],17.95,0,1899,Congratulations to the Panthers! Always great to see a WCAL team bring home a big winner! https://t.co/uv1xusCjKt
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,3683,Serra wins toss and defers
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,263,selling my Jordans makes me sad :(
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],17.95,0,287,What Cavs at now 11 in a row? #ThaBigPayBack
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,1640,21 Savage is a fucking moron even by rap standards but damn his shit go hard
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,461,Niall Hortan En route to Poptopia in San Jose tonight https://t.co/bYZHF3iyMi
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,291,"@DrPhiltill @dsfpspacefl1ght @RonBaalke And as a reminder, I suggested government subsidies and tax breaks for mini… https://t.co/VOHnNw3dvf"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,74,.@CobbsComedyClub has deviled eggs on the menu. Just sayin https://t.co/yozRqoAW5k
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,431,This makes me happy 😭🙏🏻 https://t.co/ZKYQvjuhry
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,906,'turner' is now trending in #SF  https://t.co/orui5EglKN https://t.co/nQYoXUtyMe
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,37,"Today there is only the 40-40-40 Plan. Average Americans work +40 hours a week, for +40 years of… https://t.co/SlhwJsXRu8"
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,350,@WESHfulThinking Eagles 👏🏼 fans 👏🏼 have literally never been in 👏🏼a 👏🏼 basement 👏🏼👏🏼 Hopeful and proud and always a… https://t.co/yRpc9PkN5j
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],17.95,0,309,Video game nerds would rather die defending downright shitty character design before even criticizing the things th… https://t.co/fmBj3YsssM
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],,0,3713,The cookie jar is full.
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,652,@NoSlackDelta Jesus christ that is a pathetic thread. Worse than Hillary election fanfic twitter is wannabe murderous communist twitter.
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],8.67,0,6063,"Holiday boat parade! @ Oakland, California https://t.co/IQYdkMY7ZS"
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,350,I miss my hair like this https://t.co/ExJeqUnfuZ
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,811,Today was a good day! Mishas panel was incredible and met some friends 😉😉😘 #SPNsf
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,254,every time we have family parties people never stop handing me drinks
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,726,"Everybody eats, B."
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,2533,Here is the truth that sets us free. The failings of our world are really the failings of you and me. We are one hu… https://t.co/IgZLwqa4RT
[ 0.  0.  0.  0.  0.  0.  1.],[ 1.  0.  0.],15.31,0,50,I love being in my thirties. 😍
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,144,Sometimes...my partner in crime! @ The Villages &amp; Golf Country Club PRO Shop https://t.co/NOIq6d0PDw
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,494,Miss you too😭❤️ https://t.co/yh4qtN5R66
[ 0.  0.  0.  0.  0.  0.  1.],[ 0.  0.  1.],14.2,0,601,This is what true happiness looks like https://t.co/2aMXwL4dTB
