0,1,0,0,0,0,0,0,1,0,22.825,0,960,1
0,1,0,0,0,0,0,0,1,0,22.825,0,1708,1
0,1,0,0,0,0,0,0,1,0,22.825,0,1189,1
0,1,0,0,0,0,0,0,1,0,22.825,0,1006,1
0,1,0,0,0,0,0,0,1,0,22.825,0,5659,1
0,1,0,0,0,0,0,0,1,0,22.825,0,80,1
0,1,0,0,0,0,0,0,1,0,22.825,0,81,0
0,1,0,0,0,0,0,0,1,0,22.825,0,399,1
0,1,0,0,0,0,0,0,1,0,22.825,0,86,0
0,1,0,0,0,0,0,0,1,0,22.825,0,2279,0
0,1,0,0,0,0,0,0,1,0,22.825,0,638,1
0,1,0,0,0,0,0,0,0,1,22.15,0,320,1
0,1,0,0,0,0,0,0,1,0,22.825,0,2269,1
0,1,0,0,0,0,0,0,1,0,22.825,0,10036,1
0,1,0,0,0,0,0,0,1,0,22.825,0,517,1
0,1,0,0,0,0,0,0,0,1,14.75,0,93,1
0,1,0,0,0,0,0,0,0,1,6.29,0,121,1
0,1,0,0,0,0,0,0,1,0,22.825,0,185,1
0,1,0,0,0,0,0,0,1,0,22.825,0,398,1
0,1,0,0,0,0,0,0,1,0,22.825,0,557,1
0,1,0,0,0,0,0,0,1,0,22.825,0,5659,1
0,1,0,0,0,0,0,0,1,0,22.825,0,282,1
0,1,0,0,0,0,0,0,1,0,22.825,0,569750,1
0,1,0,0,0,0,0,0,1,0,22.825,0,20156,1
0,1,0,0,0,0,0,0,1,0,22.825,0,206,0
0,1,0,0,0,0,0,0,0,1,22.825,0,1100,1
0,1,0,0,0,0,0,0,1,0,22.825,0,863,1
0,1,0,0,0,0,0,0,1,0,22.825,0,9449,1
0,1,0,0,0,0,0,0,1,0,22.825,0,664,1
0,1,0,0,0,0,0,0,1,0,22.825,0,5659,1
0,1,0,0,0,0,0,0,1,0,22.825,0,185,1
0,1,0,0,0,0,0,0,1,0,22.825,0,739,1
0,1,0,0,0,0,0,0,1,0,22.825,0,3237,1
0,1,0,0,0,0,0,0,1,0,22.825,0,84,1
0,1,0,0,0,0,0,0,1,0,22.825,0,399,0
0,1,0,0,0,0,0,0,1,0,22.825,0,970,1
0,1,0,0,0,0,0,0,1,0,22.825,0,5659,1
0,1,0,0,0,0,0,0,1,0,22.825,0,638,1
0,1,0,0,0,0,0,0,1,0,22.825,0,788,0
0,1,0,0,0,0,0,0,1,0,22.825,0,40824,1
0,1,0,0,0,0,0,0,1,0,22.825,0,185,1
0,1,0,0,0,0,0,0,1,0,22.825,0,569750,1
0,1,0,0,0,0,0,0,1,0,22.825,0,1689,1
0,1,0,0,0,0,0,0,1,0,22.825,0,557,1
0,1,0,0,0,0,0,0,0,1,11.145,0,1461,1
0,1,0,0,0,0,0,0,1,0,22.825,0,350,1
0,1,0,0,0,0,0,0,1,0,22.825,0,102,1
0,1,0,0,0,0,0,0,1,0,22.825,0,113857,1
0,1,0,0,0,0,0,0,1,0,22.825,0,402,1
0,1,0,0,0,0,0,0,1,0,22.825,0,1189,1
0,1,0,0,0,0,0,0,1,0,22.825,0,10036,1
0,1,0,0,0,0,0,0,1,0,22.825,0,748,1
0,1,0,0,0,0,0,0,1,0,22.825,0,638,1
0,1,0,0,0,0,0,0,1,0,22.825,0,8618,1
0,1,0,0,0,0,0,0,0,1,22.825,0,328,1
0,1,0,0,0,0,0,0,0,1,14.75,0,264,0
0,1,0,0,0,0,0,0,1,0,22.825,0,251,1
0,1,0,0,0,0,0,0,1,0,22.825,0,3141,0
0,1,0,0,0,0,0,0,1,0,22.825,0,1061,0
0,1,0,0,0,0,0,0,1,0,22.825,0,2873,0
0,1,0,0,0,0,0,0,1,0,22.825,0,3015,1
0,1,0,0,0,0,0,0,0,1,11.145,0,1461,1
0,1,0,0,0,0,0,0,1,0,22.825,0,285,1
0,1,0,0,0,0,0,0,1,0,22.825,0,9449,1
0,1,0,0,0,0,0,0,1,0,22.825,0,5436,1
0,1,0,0,0,0,0,0,1,0,22.825,0,114,1
0,1,0,0,0,0,0,0,0,1,22.825,0,190,1
0,1,0,0,0,0,0,0,1,0,22.825,0,202,1
0,1,0,0,0,0,0,0,1,0,22.825,0,2179,0
