0,0,1,0,0,0,0,0,1,0,24.295,0,4113,0
0,0,1,0,0,0,0,0,1,0,24.295,0,34,1
0,0,1,0,0,0,0,0,1,0,24.295,0,297,0
0,0,1,0,0,0,0,0,1,0,24.295,0,14923,0
0,0,1,0,0,0,0,0,0,1,28.17,0,1047,1
0,0,1,0,0,0,0,0,1,0,24.295,0,697,0
0,0,1,0,0,0,0,0,1,0,24.295,0,541,1
0,0,1,0,0,0,0,0,1,0,24.295,0,1451,1
0,0,1,0,0,0,0,0,1,0,24.295,0,1526,1
0,0,1,0,0,0,0,0,1,0,24.295,0,334,1
0,0,1,0,0,0,0,0,1,0,24.295,0,906,0
0,0,1,0,0,0,0,0,0,1,13.455,0,533,0
0,0,1,0,0,0,0,0,1,0,24.295,0,7346,0
0,0,1,0,0,0,0,0,1,0,24.295,0,186,1
0,0,1,0,0,0,0,0,1,0,24.295,0,59,1
0,0,1,0,0,0,0,0,0,1,28.17,0,1047,1
0,0,1,0,0,0,0,0,1,0,24.295,0,8093,0
0,0,1,0,0,0,0,0,1,0,24.295,0,4113,0
0,0,1,0,0,0,0,0,1,0,24.295,0,34,1
0,0,1,0,0,0,0,0,1,0,24.295,0,297,0
0,0,1,0,0,0,0,0,1,0,24.295,0,14923,0
0,0,1,0,0,0,0,0,0,1,28.17,0,1047,1
0,0,1,0,0,0,0,0,1,0,24.295,0,697,0
0,0,1,0,0,0,0,0,1,0,24.295,0,541,1
0,0,1,0,0,0,0,0,1,0,24.295,0,1451,1
0,0,1,0,0,0,0,0,1,0,24.295,0,1526,1
0,0,1,0,0,0,0,0,1,0,24.295,0,334,1
0,0,1,0,0,0,0,0,1,0,24.295,0,906,0
0,0,1,0,0,0,0,0,0,1,13.455,0,533,0
0,0,1,0,0,0,0,0,1,0,24.295,0,7346,0
0,0,1,0,0,0,0,0,1,0,24.295,0,186,1
0,0,1,0,0,0,0,0,1,0,24.295,0,59,1
0,0,1,0,0,0,0,0,0,1,28.17,0,1047,1
0,0,1,0,0,0,0,0,1,0,24.295,0,8093,0
0,0,0,1,0,0,0,0,1,0,22.975,0,591,1
0,0,0,1,0,0,0,0,1,0,22.975,0,199,1
0,0,0,1,0,0,0,0,1,0,22.975,0,216,1
0,0,0,1,0,0,0,0,1,0,22.975,0,149,0
0,0,0,1,0,0,0,0,1,0,22.975,0,516,1
0,0,0,1,0,0,0,0,1,0,22.975,0,638,0
0,0,0,1,0,0,0,0,1,0,22.975,0,4119,1
0,0,0,1,0,0,0,0,0,1,15.115,0,3037,1
0,0,0,1,0,0,0,0,1,0,22.975,0,215,0
0,0,0,1,0,0,0,0,1,0,22.975,0,147,0
0,0,0,1,0,0,0,0,1,0,22.975,0,98,1
0,0,0,1,0,0,0,0,1,0,22.975,0,149,1
0,0,0,1,0,0,0,0,1,0,22.975,0,120539,1
0,0,0,1,0,0,0,0,1,0,22.975,0,2658,1
0,0,0,1,0,0,0,0,1,0,22.975,0,3961,0
0,0,0,1,0,0,0,0,1,0,22.975,0,904,1
0,0,0,1,0,0,0,0,0,1,15.115,0,70,1
0,0,0,1,0,0,0,0,1,0,22.975,0,985,1
0,0,0,1,0,0,0,0,1,0,22.975,0,1539,0
0,0,0,1,0,0,0,0,1,0,22.975,0,416,1
0,0,0,1,0,0,0,0,1,0,22.975,0,149,1
