DayOfWeek,Location,Temperature,#retweets,#followers,label
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,179,omg i get to see chlo tomorrow omg what am i gonna wear
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,328,a f e e l i n g https://t.co/ppvcwj8f6P
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,958,Andreeee with that backwards dunk 🏀💦#DubNation
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,359,Filipinos talk too much shit 😂😂
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,919,the worst pictures of me ended up on Instagram I can not 😫
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,6187,Then you end up editing the Wikipedia article... https://t.co/Mp9H7Ufa0g
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,474,I love me some Tank! He be making me wanna be in love n shit.... And then I remember that I’m not shit and neither… https://t.co/lKdBF9Xobc
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,183,"Oh, but the Russia thing is just a nothing burger. https://t.co/bWKWtFmcvt"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,1,Saas was her approach to handle a disgruntled elite customer. Guess which airline this customer service representat… https://t.co/V6llCkxDiT
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,8071,"@robogilmore Actually, you are ill-informed and rude and now you are blocked."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,458,Sitting in a chair turned into a 4 hour nap... this is bad considering i was working on my term paper due soon.
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,2272,Can I now proudly say the former Uber CEO doesn't like me? 😁
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,490,"bitch ion wanna sip liquor, quit tryna pressure my niggas"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,69,@JamesOKeefeIII You are a shart-stain.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,224,"Want to work at Oakland Unified School District? We're #hiring in #Oakland, CA! Click for details:… https://t.co/3geg0pyxqY"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],7.545,0,1135,You help me take my mind off things
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,770,Watching the Star Wars Holiday Special with Khloe. She is only 2 &amp; loves it. @pablohidalgo @AshCrossan @PNemiroff @markellislive 😂
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.08,0,2331,"@mattwhitlockPM There were once places in neighborhoods &amp; at schools that held non-electronic books, that one had t… https://t.co/1Kj93zPvUs"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,624,Yuhh that mcm me boi 👀 kd/r on beast mode https://t.co/w5PYIWApZ9
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,2014,@zezrie The Masterbator😂😂😂😂😂😂😂😂😂😊😊 https://t.co/helfXXyVUF
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,1647,Damn https://t.co/uNUUw9gtTu
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,174,I am loving Flight of the Conchords
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,81,Timber Cove.  #sunset #timbercove #totem https://t.co/zZpDVhZxii
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,3790,Why did I worry about quicksand so much when I was a kid? https://t.co/fpQi6Q4k41
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.16,0,1490,COVER HOPKINS
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,474,choreography for Tanks “When We” I swear I saw it on YouTube first. I hope the choreographer is on this stage and t… https://t.co/GYVMZfQqha
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,324,Wow. I love this 😍 https://t.co/CukG9idjxp
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.455,0,467,@brouhaha oh and cut your fingers off to their first knuckle..
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,1448,I’ve never deleted so many ppl on  snapchat until today 😂 a lot of unnecessary ppl.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.455,0,379,"C’mon Klay, this your time to shine with no Curry or KD to get in your way. #WarriorsVsKings"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.455,0,637,@SamuelHulick What happens if I “opt out”? Going to the previous slide seems unexpected.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.16,0,710,@DigNation96 $1050 + utilities - as soon as mid december
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,671,The only thing that the Bay Area has to offer to me is some dry ass lips
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,287,Can’t wait for my X to ship
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,335,"s/o to cali for letting this extra ass boy thrive @ San Francisco, California https://t.co/gEryLFh8pj"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,911,"I can't get enough of what you got, good god you hit the spot"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],13.924999999999999,0,619,@_Jakc_ bUSiness men
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,390,"When someone sends you a Snapchat, but then they also put it in their story: https://t.co/AZYJd57PCC"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,91,I want a nice leng loi as my girlfriend
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,327,"He said pull up, then seen me and walked the other way 😴"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.455,0,305,"You've got to know your values, but don't impose them on others. #sustainability #writethatdown"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,529,"In case it wasn’t obvious, I have no idea what I’m even doing anymore."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.455,0,6170,I know lol been knew https://t.co/eQEZ8yVvOB
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],7.545,0,217,@steph_goebel_ @pazpaz I like that people consider it to be “music”
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,3798,"No Durant, No Curry. ( couple MVPs) and after qtr vs Sac no lead, tied at 27"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,2005,@passthatversace It's really refreshing
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,54,I’m bouta start online posting vinyl collectibles on my IG lol
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,518,The San Jose Signs Project: A Guide to the Vintage Signage of San Jose https://t.co/7tPPLhvVhf
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.63,0,361,"Fuck this fucking bullshit and y’all act like it’s all good, https://t.co/XnmaXfDYLY"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,609,"My Hero Academia season 2 is still my favorite overall show of 2017, but The Ancient Magus’ Bride is a close second… https://t.co/7Y1hIFs8tu"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],7.545,0,1135,"Make a plan with the devil, I got nothing to lose"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,162,"Super aggressive knee-ins!!! Hands on a Bongo Board, feet on a 45 lb plate on a skateboard!  Got… https://t.co/TCsPLMwXNn"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,152,"Honestly... honestly... honestly... Don't talk to me in the Uber, man."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,121,@iamcardib is one of the realest people out there!! https://t.co/4ZtPW8Lcir
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,241,"Grifters have nothing but utter contempt for their targets. Sadly, he’ll get his $$ with no analysis. It’s that imp… https://t.co/ljRivIUkIf"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.455,0,6170,End of the 1st   Clippers 34   Lakers 32   (KEEP LOPEZ OUT)
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,2865,@ScottNewman17 @CPFC 1245 mate sleep in!
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,490,yo i took a pic w/ mr ellison nd boy did i look lik a potato nd he looked like a fine loaf of bread 🙂🙂 i hate myself sometimes
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,675,I had plans for you &amp; I
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,154,@SanjayDani @AjitPaiFCC @TechCrunch Maybe so deep they aren't convincing 😝  Seems like you're saying Google and Fac… https://t.co/jO13uCWpcg
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,179,Has anyone proposed a change to the beat writer position? Seems that's the one idea that hasn't been tried since th… https://t.co/JDPKJu55AZ
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,314,I just slid down on Sarah Snyder’s IG DM’s... let’s see how it goes
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,468,-my name &amp; the year we met in Roman numerals -where he asked me to be his girl &amp; our anniversary  -SF//LA for long… https://t.co/2yU8wG8njX
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,1633,On GOD 💯🤣 https://t.co/DSyH335XzP
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],13.924999999999999,0,829,lmfao you good fam https://t.co/ed9DiWtcwa
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,490,im happy for u izzy 😢❤️ https://t.co/JAyPZtN3xd
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,409,My girl is a real one 🤞🏽💓 https://t.co/Fgx6LJkXbp
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,387,Some men you just can’t reach. https://t.co/XqmOjXKXyJ
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,1120,when your bass drum is enough #tagalogJokes https://t.co/UXCtj5ARaE
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,831,Lmao I hate this new generation 😂😂😂😂 https://t.co/ULsEocj5Tk
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,210,And will still get knocked out in the first round. https://t.co/FObZvdR983
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,1709,this is why i just keep to myself.
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,210,Put it back https://t.co/3ArUpPSrJS
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,474,Ok.... Her name is Aliya Janelle and Tank asked her to dance with him after seeing her Choreography to his song. Ho… https://t.co/ySBQV6oxw8
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,398,"Sober me: NO, I don’t need 12 Olivia pope wine glasses from crate and barrel  1 wine later me: but they’re 15% off *adds to cart*"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,82,been living with my nephew his whole life &amp; just now finding out hes 9 yrs old . 😭 time really flies
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,1599,"@SacramentoKings @ericdrobny And I'll be 👀 you in the @BleacherReport office in no time.   For the record, my 'King… https://t.co/bXKrlNUL8h"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.455,0,818,Who wants to go duck hunting? Look what I found in my closet! Now I can put it in my treasure… https://t.co/3oY8Z3R45Y
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,8070,"@BallTucson @AqibTalib21 Silly, silly comment. Do you think Raiders applaud Crabtree standing up to the bully? It's… https://t.co/qUX6cyRyXW"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.16,0,933,this made me cry https://t.co/d49nhQEBp2
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,316,Fav video Bay Area 😛🤘🏼 https://t.co/dKkLTFlMrr
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,152,I don't know whether to turn right or left. I don't know if we should take the highway. All I know is my thumb tapp… https://t.co/801DPbmi3X
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,185,JeVale McGee came into my job yesterday and lemme tell y’all that man made the cutest and happiest baby I’ve ever met 😭
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,851,"*gently caresses his iPhone* no one compares to you, baby. https://t.co/SmqM13Zydb"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,856,@girlphuk @motheromance remember when u thought doctor who was dr suess
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.455,0,6170,My whole thread was the Niners didn’t have to bring Hoyer in   They did that... but at the end of the day they made… https://t.co/UYOhiwHKaG
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,1532,my last rt 💯
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,96,I'm crazy -_-
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.63,0,6807,"""Porsche is known to be very quick, not just on the road, but with our processes."" --@thilokos #churchillclub"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,8070,"@BallTucson Bye Bye, Tucson whoever you are"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,303,"Doesn't matter if it's Starbucks or McDonald's, I'm addicted to peppermint mochas."
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,5709,Let’s go #LakeShow
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],14.63,0,361,She tooo young if she don’t know https://t.co/enmlfO6tI4
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,99,"This #job might be a great fit for you: Mechanic II - Field Service - https://t.co/1Au21V1aWF #SkilledTrade #SanJose, CA #Hiring"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,11065,Holy crap. I thought this guy retired in 2004. https://t.co/LWWgBDTOOF
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],13.924999999999999,0,50,“I didn’t come this far to only come this far” #quotes #thejourney #lookingforward #qotd… https://t.co/LNVIr6Ktt3
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,22070,Lol ... I seriously want to know his middle name and can't find it. Such a mystery. 🤷‍♂️ https://t.co/yGpQax8OJ4
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,6513,@JamesOKeefeIII @Project_Veritas You fake videos. You have people lie to protect a child rapist. And your proud of… https://t.co/n1htcLCG0Z
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,5709,Monday’s are so f...... long 😳
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,490,mood https://t.co/P9Nn28npTo
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,530,I like Nicholas more https://t.co/5L4c4rjRXI
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,806,Bringing #DTSJ home for the holidays.  Excited to shop at local galleries like @KaleidGallery for X-Mas gifts for m… https://t.co/aZUC6lQeRD
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,463,Nothing like being barely able to hear activists speak about #HarveyMilk because of loud ass tech buses driving by.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,770,"@DeeEmAych @pablohidalgo @AshCrossan @PNemiroff @markellislive It’s interesting. Katrina thinks it’s creepy, but Khloe likes it."
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,3063,@owen_4602 @KdotJohnson_ I’m not Mac Miller
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,98,I finally finished AHS Cult and omg it was so great
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,44457,"double the booty, double the fun https://t.co/1e55ZfBuum"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.455,0,6170,You my friend are CORRECT https://t.co/uWb550mLcY
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,73,Meet Sashi the Shiba (sashi_chu). She stole my heart.  . . . #dog #dogs #dogsofinstagram #puppy… https://t.co/7v0Oov14I5
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,2721,We can defeat this rotten bill📞📞📞📞📞 https://t.co/vqga73GYZ0
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.455,0,200,I cannot live with you nor without you
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],15.16,0,390,@HeyAlannaA @J_Hause @soapyfosty He kinda looks like an Alfred or Fletcher or Norman
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.03,0,653,"。@mithudilwala thanks for the follow, but are your pro-Trump retweets a joke, or what?"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],12.2,0,9220,@jayofinnese Nope just a mere opinion cause I know for a scientific fact it’s not true..
