DayOfWeek,Location,Temperature,#retweets,#followers,label
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,1754,Woah..... https://t.co/1vJXP4nS2U
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,1350,😂😂😂😂😂😂😂😂 his face at the end https://t.co/gXhK05yoWV
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,1101,"See our latest #SanFrancisco, CA #job and click to apply: Senior Social Worker (HUD-VASH) - https://t.co/cOGMi3bHOl… https://t.co/gGyZuBacys"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,8,when in your mind are #Esenin poems ☺️ #RomanticThriller #indaoffice
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,511,stop https://t.co/Kp8uqd0NOm
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,431,We're #hiring! Read about our latest #job opening here: Inside Lawn &amp; Garden (Seasonal Dept) 10-39hrs -… https://t.co/7rpg1W9iOn
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,3045,How to leave group text about meetings I shouldn’t be at/know about anyways?
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,285,3 hour class got cut down to an hour!!
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,108,I ain't going out this go around.... straight cash out season ...
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,257,This is probably one of the hardest things I’ve had to go through in awhile
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,1078,@donohue_rebekah And Al Franken welcomes the investigation into this one claim! We are all looking forward to it. N… https://t.co/lBPxc6Yfku
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,304,Don’t wanna see no tweets about the night we shared 💋
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,307,Vanessa Haring #foreveryoung #keithharing @vanebesoss en DeYoung Museum Sculpture Garden https://t.co/Fu5pigj5jf
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,415,"We're #hiring! Click to apply: Analytic Consultant 4 - https://t.co/4BPez0MKcD #Finance #SanFrancisco, CA #Job #Jobs #CareerArc"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,896,@lyricaanderson will there be a meet and greet December 21?
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,195,"A handful of Gucci’s Ace sneakers are convertible flats, revolutionary."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.41,0,131,"@coolfunnytshirt Congress is reduced to one of those umpteen Jantar Mantar protest groups, but with a lot of #SlaveMedia under control."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,224,Doug: HOLD ME BACK!!! WE’RE MF SAM GAMGEE Bob: *puts hand on Doug’s chest* Bob: it’s not worth it. People can’t rec… https://t.co/q62hGaK8YN
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,96124,Most entertaining/non-depressing thing I’ve read in awhile. https://t.co/6ol4m5dBvA
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,304,So low key I️ just stay out the way
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,42,I just saw #ladybird #gretagerwig I miss my mom but I can't call her it makes me sad 😢 @ United… https://t.co/9d1N9zkglT
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],20.485,0,455,"@reelahve @reinababyyyy You really are a bad influence, man 😂😂😂😂😂😂"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,195,Yeezy 350 sneaker slippers??? Revolutionary!!!
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,611,this is so mean omg :( you tell people to follow their dreams and shit like this happens smh https://t.co/zCeRIZQFjy
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,285,I could really go for a game of zombies right now 🙄
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,409,I can't wait to get my damn iPhone sun the mail😑
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,304,But don’t forget to post a pick if you with your bae
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,20,My favorite part of Ponyo is obviously everything. But my favorite favorite is every moment with Ponyo and her sisters
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,666,@DarthLux i hope i win so i can gift this to my bf 😛♥️
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,840,"This #job might be a great fit for you: Instructional Designer - https://t.co/x089QgJOmQ #IT #SanFrancisco, CA #Hiring #CareerArc"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,509,@Cookthechef This instagram
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,949,You gotta care about yourself.
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,90,Brioche Bread Pudding Baby!🍞 . . . . . . . . . #brioche #briochebreadpudding #bread… https://t.co/28Ak7oebMM
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,322,"Also really am so moved by the closing scene, the ever-dividing frames of people embracing loved ones at the airpor… https://t.co/KOhnTRkhkR"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,289,Subway by far has the best chocolate chip cookies
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,900,@oldmanalan_ @VibesOnAPlane gotchu homie!
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,409,Ups said before 3 and I've been at the door since 9am
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,227,"See our latest #Oakland, CA #job and click to apply: Single Subject Visual &amp; Performing Arts (Middle/High School):… https://t.co/6N1vdikHDw"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,479,"Interested in a #job in #SanFrancisco, CA? This could be a great fit: https://t.co/iezHbYbwvK #Accounting #Hiring #CareerArc"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,258,Caroline needs twitter.   #sugarbabies #wheresdaddy #sugardaddies https://t.co/27KeWE3TpM
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,509,“So I was suppose to go to this orgy this Saturday but like they canceled it.”
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],19.255000000000003,0,234,"It’s crazy how much a few words can affect you. Feeling a little hollow today, gonna get off social media for a whi… https://t.co/UZ65zGDZIx"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,1042,"Mushroom pickup. (at @FarWestFungi in San Francisco, CA) https://t.co/oqawAx3ZuS"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,589,Just tell the reaper to take my soul away🥀
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,304,You still taking those pictures just to show them your bitches just to make them jealous
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,1900,I love this man so much 💜 https://t.co/bJTd8te3kM
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,346,426 36th Avenue https://t.co/9sTNEBRxeo
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,501,"Want to work at O'Reilly Auto Parts? We're #hiring in #SanJose, CA! Click for details: https://t.co/ccrWT5qgJ6 #Job #Jobs #CareerArc"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,900,Just trying new things and hoping I’ll grow out of it https://t.co/NMM6CMyvYn
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,716,@nonoelleon Did you download animal crossing yet
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,456,"Getting handy (at @AceHardware in San Francisco, CA) https://t.co/L5qLHLGCcC"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],20.485,0,302,"Join the OfficeTeam team! See our latest #job opening here: https://t.co/9KkUsWqplB #Clerical #UnionCity, CA #Hiring #CareerArc"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,3420,@jw @jtaby @Matty652 Agree.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,374,Well ..... https://t.co/gIjV2wtUGV
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,1621,This is how the world works.  You gotta leave before you get left.
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,76,John and Pricilla wish you a happy Thanksgiving. Verily. #MuttvilleSF #AdoptVintageLove @… https://t.co/ClOXIXKPJD
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,900,My boy Kazz behind the lens: https://t.co/qOkPMtF8fH
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],20.485,0,275,"Join the Whole Foods Market team! See our latest #job opening here: https://t.co/075NhWEGrn #Labor #RedwoodCity, CA #Hiring #CareerArc"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,71,#UnderConstruction....Absolutely Loving It!! https://t.co/ZQZhhahH1F
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,7947,This is an amazing story.   Don’t assume this kind of shitty Silicon Valley is unique either. It’s all over the pla… https://t.co/XzSJ3Sx7hF
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,195,"When I️ get rich enough, I’m cutting my 350s into slippers."
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],20.485,0,8283,@Kolyin He’s adorable
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,2045,Finally watching Justice League.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,115,@walc0ttt and I just pre-applied for state board and I’m freaking out and excited but holy shit
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.41,0,437,"We're #hiring! Click to apply: Sales Advisor - https://t.co/JmRBa1l1K7 #saleslife #sales #MountainView, CA #Job #Jobs #CareerArc"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,2258,@v6guy NICE!
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,352,@botchedfresco do you like Girls?
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,641,Down with the powerful men with money! I’m here for it https://t.co/tpvOSsgJxL
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,61,"""I just come in to say hi. I'm not mad but like lmao why do U guys get so crazy"""
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,1301,@Tsart101 @MattWalshBlog They (Islamists)will dismantle Western civilization if not controlled. Imigration Not work… https://t.co/quDCE5FPBH
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,198,Fuck I don't feel like doing shit today but sleeping and playing 2k
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,319,We're looking for Drivers to join the Clean Harbors team! Call 1-833-32-DRIVE to learn more.… https://t.co/iHb3t14GJX
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,889,"To our US listeners, our music is now streaming on #Pandora. Please listen and share!… https://t.co/G3NWDBoqwd"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,501,Dang ray ray
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,3420,"@jw @Matty652 I think you’re probably right. Another way to look at this, is through the type(s) of artifacts/deliv… https://t.co/UT0Zdaecho"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,1601,It’s easy to spend a lot of time wasting time
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,8344,@MrsH_ACHS I love this. Thank you.
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,611,3 diff people already offered to let me crash at their place for the drums show next month wow God is Good
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,900,"If you’re in the area and ever wanna shoot, whether it be shooting beside me or being in frame, just hit me up"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,688,"""Get Lifted"" -  John Legend https://t.co/txOzkAnwkX"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,2383,If you are goiiiiing to... 🎶 https://t.co/2MRytkm7Na
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,2451,@NarusCosplay Aaaaaa! Thank you Naruuu!!! 😢💗💗💗 I am so happy that you likeee!! Your comments always make me so Happy! QQ!!
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,8344,@Robertsthorn I knew someone was going to say this. You're that person!
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,567,I sent my mom money on venmo and she sent me back the same amount??? Girl whaaat lol
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.41,0,9776,Was not expecting my Mountain View neighborhood to have such gorgeous fall foliage. https://t.co/6wvlvRuAzt
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,141,In other news I’m at the @Apple store on union square for round two of “Lessons in Shit Customer Service”. Dear App… https://t.co/UuuWjsUoKN
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,256,Dollar tree is the go to place for food trays n sheiit. Fck I look like paying $3-$5 for the same exact tray at Lucky’s or Safeway🙃🙃
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,324,Happy birthday @RivasJocelyn 😍🎉🍻 hope you have a great day today beautiful 💗☺️
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,2823,@Syme @Twitter Proud of you!! Major thank you to @Twitter for bringing me @Syme! ❣️
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,259,Finally making moves 🙏🏿 https://t.co/kuRdtWKxvU
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,1008,I’m in NorCal bitches
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,192,Thank you 2017 for the #spiritualcramps #masshysteria album. This has been a very piss poor year but so good for music.
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,194,@KanyePodcast @corihealey @dissectpodcast You're a braver man than I. Respect that list tho. (mine changes almost d… https://t.co/VVxiVD3P2K
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,761,@lizzie_sly End it
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,761,I love San Francisco
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,448,"@tajaimcgehee You see the Warriors play bro, does Kerr let Steph handle the ball like a point guard all the time?… https://t.co/cA4jQGtJVh"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,127,@TheWeirdWorld Tryina be fast like turbo https://t.co/YPYKl1L6Ll
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,504,"Become a #teacher in #Oakland. Teacher: Bilingual, (0.2 FTE) Melrose Leadership Academy K-8 School (2017-18)… https://t.co/38bnJjLfca"
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,1102,🦀 Bay Area 🦀 @ Fisherman's Wharf https://t.co/pmb5jq5Mps
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],16.16,0,864,No relations no problems 😏
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],19.255000000000003,0,1336,I've got to stop automatically updating the OS on my recording rig  I've got to stop automatically updating the OS… https://t.co/zaeqOIbyN3
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,18,**SPONSOR LOVE**   Showgirl Awakening - Kellita Maloof  https://t.co/hqc3PFloqW IG:… https://t.co/cORvbGRM45
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],15.37,0,7606,All lives matter? But you celebrate the native Americans being tricked and slaughtered
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,470,"This #job might be a great fit for you: Pharmacy Technician - https://t.co/0n1Ip1mQ5r #Healthcare #SanJose, CA #Hiring #CareerArc"
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,416,We're #hiring! Click to apply: Revenue Accounting Program Manager - https://t.co/Mr8bt6Eo79 #KellyJobs… https://t.co/RMcS8OkpuA
[ 0.  1.  0.  0.  0.  0.  0.],[ 0.  0.  1.],18.455,0,375,I’m packing clothes for this week in yuma like there’s no tomorrow but I’m just playing myself cause we all know im… https://t.co/ueLK5xqkR2
[ 0.  1.  0.  0.  0.  0.  0.],[ 1.  0.  0.],16.16,0,521,"Can you recommend anyone for this #job in #SanFrancisco, CA? https://t.co/KLzHMgN2D0 #BusinessMgmt #Hiring #CareerArc"
