0,0,0,0,0,0,1,0,0,1,19.060000000000002,0,283,1
0,0,0,0,0,0,1,0,0,1,11.69,0,460,1
0,0,0,0,0,0,1,0,0,1,11.24,0,482,0
0,0,0,0,0,0,1,0,0,1,19.060000000000002,0,63,0
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,325,0
0,0,0,0,0,0,1,0,0,1,11.24,0,482,1
0,0,0,0,0,0,1,0,0,1,19.060000000000002,0,269,1
0,0,0,0,0,0,1,1,0,0,15.545,0,4058,0
0,0,0,0,0,0,1,0,0,1,11.24,0,797,1
0,0,0,0,0,0,1,1,0,0,15.545,0,175,1
0,0,0,0,0,0,1,1,0,0,15.545,0,128,1
0,0,0,0,0,0,1,1,0,0,15.545,0,1101,0
0,0,0,0,0,0,1,0,0,1,11.24,0,483,0
0,0,0,0,0,0,1,1,0,0,15.545,0,32814,1
0,0,0,0,0,0,1,0,0,1,11.24,0,1286,1
0,0,0,0,0,0,1,1,0,0,15.545,0,194,1
0,0,0,0,0,0,1,0,0,1,14.825,0,207,1
0,0,0,0,0,0,1,0,0,1,11.24,0,20,1
0,0,0,0,0,0,1,1,0,0,15.545,0,175,1
0,0,0,0,0,0,1,0,0,1,19.060000000000002,0,63,0
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,552,0
0,0,0,0,0,0,1,1,0,0,15.545,0,4826,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,182,0
0,0,0,0,0,0,1,1,0,0,15.545,0,52,1
0,0,0,0,0,0,1,1,0,0,15.545,0,808,1
0,0,0,0,0,0,1,0,0,1,11.24,0,610,1
0,0,0,0,0,0,1,0,0,1,11.24,0,3349,1
0,0,0,0,0,0,1,1,0,0,15.545,0,523,0
0,0,0,0,0,0,1,1,0,0,15.545,0,523,1
0,0,0,0,0,0,1,1,0,0,15.545,0,3196,1
0,0,0,0,0,0,1,1,0,0,15.545,0,523,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,48,1
0,0,0,0,0,0,1,0,0,1,11.24,0,1652,0
0,0,0,0,0,0,1,0,0,1,11.24,0,548,1
0,0,0,0,0,0,1,0,0,1,11.585,0,339,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,711,1
0,0,0,0,0,0,1,0,0,1,11.24,0,465,1
0,0,0,0,0,0,1,0,0,1,11.24,0,9173,1
0,0,0,0,0,0,1,1,0,0,15.545,0,4826,1
0,0,0,0,0,0,1,0,0,1,11.24,0,1347,0
0,0,0,0,0,0,1,1,0,0,15.545,0,314,0
0,0,0,0,0,0,1,0,0,1,19.060000000000002,0,196,1
0,0,0,0,0,0,1,0,0,1,11.24,0,3349,1
0,0,0,0,0,0,1,0,0,1,11.24,0,20933,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,119,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,254,0
0,0,0,0,0,0,1,0,0,1,11.24,0,9173,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,222,0
0,0,0,0,0,0,1,0,0,1,11.24,0,20933,1
0,0,0,0,0,0,1,0,0,1,19.060000000000002,0,2523,1
0,0,0,0,0,0,1,0,0,1,11.24,0,520,0
0,0,0,0,0,0,1,1,0,0,15.545,0,10,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,458,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,1351,1
0,0,0,0,0,0,1,1,0,0,15.545,0,238,0
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,360,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,733,0
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,276,1
0,0,0,0,0,0,1,0,0,1,11.24,0,795,1
0,0,0,0,0,0,1,0,0,1,11.24,0,269,0
0,0,0,0,0,0,1,0,0,1,15.545,0,480,0
0,0,0,0,0,0,1,1,0,0,15.545,0,4826,1
0,0,0,0,0,0,1,0,0,1,11.24,0,3349,1
0,0,0,0,0,0,1,0,0,1,11.24,0,690,0
0,0,0,0,0,0,1,0,0,1,11.24,0,363,1
0,0,0,0,0,0,1,0,0,1,19.060000000000002,0,392,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,386,0
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,809,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,1975,1
0,0,0,0,0,0,1,1,0,0,15.545,0,107,1
0,0,0,0,0,0,1,0,0,1,11.24,0,270,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,382,0
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,43118,1
0,0,0,0,0,0,1,0,0,1,15.149999999999999,0,1870,1
0,0,0,0,0,0,1,1,0,0,15.545,0,107,1
